step,Gt,Sm_avg,Sm_std,Sm_cls_avg,Sm_task_avg,TaskHead_Sm_task,TaskAccuracy,Rm_avg,Rm_std,lambda_max_est,gamma_t,noise_std,module_loss_avg,meta_loss,cls_norm,cls_density,TaskAcc_Recent
78800,1861.0198974609375,1861.0199127197266,2678.623452520586,1767.5977730751038,93.4221420288086,373.6885681152344,0.0,5.008148193359375,1.718167024872006,,0.13751959800720215,0.010000000000000002,-4037.9175415039062,0.0,95.94107055664062,0.048828125,0.02
78900,2407.482666015625,2407.482527732849,2197.181000209144,1676.3248853683472,731.1576538085938,2924.630615234375,0.0,57.531005859375,0.13152542280438437,,0.13751980662345886,0.010000000000000002,-46166.1328125,0.0,89.47859954833984,0.048828125,0.01
79000,1829.4625244140625,1829.462511062622,2305.858834749481,1608.8751602172852,220.5873565673828,882.3494262695312,0.0,-1.78363037109375,2.6610274512755376,-103.61625671386719,0.1375192105770111,0.010000000000000002,1443.28955078125,253.13296508789062,95.48728942871094,0.048828125,0.0
79100,1132.5230712890625,1132.5231113433838,1654.2377778818022,1027.553527355194,104.9695816040039,419.8783264160156,0.0,-123.74595642089844,0.21188836612130993,,0.1376146674156189,0.010000000000000002,99853.15234375,0.0,97.64878845214844,0.048828125,0.02
79200,2114.4658203125,2114.4657459259033,2394.113540507736,2114.149865627289,0.31588029861450195,1.2635211944580078,0.0,6.83673095703125,3.098552407665103,,0.13758036494255066,0.010000000000000002,-5478.869689941406,0.0,88.83972930908203,0.048828125,0.01
79300,2898.062744140625,2898.062828063965,3172.3737766498534,934.726921081543,1963.3359375,7853.34375,0.0,-42.2899169921875,0.5240621824724194,,0.13758032023906708,0.010000000000000002,34125.04638671875,0.0,95.62677001953125,0.048828125,0.02
79400,2955.1923828125,2955.1925382614136,2747.0473821508876,1173.3255453109741,1781.866943359375,7127.4677734375,0.0,-5.06024169921875,0.44924228026089247,,0.13758781552314758,0.010000000000000002,4070.3404541015625,0.0,97.9650650024414,0.048828125,0.02
79500,4783.8310546875,4783.83127117157,5164.882035011702,1441.5355739593506,3342.295654296875,13369.1826171875,0.0,3.95849609375,1.6042551990535954,,0.13653618097305298,0.010000000000000002,-3203.782516479492,0.0,98.84278869628906,0.048828125,0.0
79600,1431.587646484375,1431.587634086609,1728.8646257738565,1342.8224806785583,88.76515197753906,355.06060791015625,0.0,-6.17333984375,1.3375555495955025,,0.13653317093849182,0.010000000000000002,5063.935607910156,0.0,92.83207702636719,0.048828125,0.0
79700,1760.0595703125,1760.0595426559448,1929.0416853327513,1754.666980266571,5.392562389373779,21.570249557495117,0.0,-0.62603759765625,6.806998873385941,,0.13653312623500824,0.010000000000000002,482.31072998046875,0.0,92.58573913574219,0.048828125,0.0
79800,3951.935546875,3951.935435771942,3601.8764943654314,1563.0801272392273,2388.855224609375,9555.4208984375,0.0,8.3406982421875,2.175846294067768,,0.13653312623500824,0.010000000000000002,-6741.617492675781,0.0,99.07453918457031,0.048828125,0.0
79900,1242.555419921875,1242.5554189682007,1524.2621030545981,1010.5151815414429,232.0402374267578,928.1609497070312,0.0,7.0321044921875,6.33673810898292,,0.13653312623500824,0.010000000000000002,-5612.166809082031,0.0,92.8359375,0.048828125,0.0
80000,1830.526123046875,1830.5260410308838,1473.6148123824034,1109.8395609855652,720.6864624023438,2882.745849609375,0.0,-102.48883056640625,0.40063445412613813,-103.61625671386719,0.13437989354133606,0.010000000000000002,81016.509765625,253.28012084960938,90.60552215576172,0.048828125,0.01
80100,2596.37109375,2596.3709774017334,1845.7736868356735,1975.33882522583,621.0321655273438,2484.128662109375,0.0,-96.1402587890625,3.060519032695548,,0.15209971368312836,0.010000000000000002,77734.259765625,0.0,90.53284454345703,0.048828125,0.01
80200,3226.032470703125,3226.0322771072388,2211.3136036741894,2108.6073393821716,1117.4249267578125,4469.69970703125,0.0,9.7509765625,3.561836272867695,,0.15209947526454926,0.010000000000000002,-7763.06787109375,0.0,89.85752868652344,0.048828125,0.0
80300,3664.2412109375,3664.241319656372,2843.2526754730047,1937.27645778656,1726.96484375,6907.859375,0.0,193.871337890625,3.6104596518819045,,0.15209947526454926,0.010000000000000002,-152756.828125,0.0,89.53740692138672,0.048828125,0.0
80400,7009.09033203125,7009.090370178223,8076.790553713095,1895.8684158325195,5113.22216796875,20452.888671875,0.0,-7.8988037109375,5.90708039894842,,0.15209946036338806,0.010000000000000002,6447.660614013672,0.0,86.27853393554688,0.048828125,0.01
80500,3154.1083984375,3154.108316898346,2649.779065708936,1564.2039647102356,1589.904296875,6359.6171875,0.0,-16.5625,0.29764737493945687,,0.1520998775959015,0.010000000000000002,13259.67724609375,0.0,98.46592712402344,0.048828125,0.01
80600,3735.411376953125,3735.4114274978638,4254.687640373699,1125.3140697479248,2610.097412109375,10440.3896484375,0.0,432.2686767578125,1.792933324492962,,0.15207456052303314,0.010000000000000002,-353705.59375,0.0,98.01014709472656,0.048828125,0.0
80700,1648.35498046875,1648.3549604415894,2032.3642451694152,1408.0489587783813,240.30599975585938,961.2239990234375,0.0,13.465179443359375,0.7005702674746767,,0.15207786858081818,0.010000000000000002,-10906.894775390625,0.0,99.98702239990234,0.048828125,0.0
80800,4997.6337890625,4997.63364982605,6000.733524206157,1320.660059928894,3676.9736328125,14707.89453125,0.0,-2.17919921875,0.8059799037633543,,0.15207263827323914,0.010000000000000002,1735.9848022460938,0.0,99.94867706298828,0.048828125,0.0
80900,1593.406494140625,1593.406461238861,1789.2657598136043,1177.2197890281677,416.1866760253906,1664.7467041015625,0.0,-4.139190673828125,0.854624585929876,,0.15207120776176453,0.010000000000000002,3351.4590454101562,0.0,99.6631088256836,0.048828125,0.0
81000,2694.91015625,2694.9101614952087,2341.9959950751027,1413.4824767112732,1281.427734375,5125.7109375,0.0,7.09307861328125,2.0614939126882557,-103.61625671386719,0.1520199179649353,0.010000000000000002,-5775.60302734375,372.8803405761719,95.3683853149414,0.048828125,0.0
81100,2783.79443359375,2783.794340610504,2527.9181936020377,1395.782274723053,1388.0120849609375,5552.04833984375,0.0,85.3204345703125,2.442734559914048,,0.15206649899482727,0.010000000000000002,-69002.478515625,0.0,96.5687484741211,0.048828125,0.0
81200,1717.4208984375,1717.4208278656006,2414.4054965576433,1556.5976214408875,160.82321166992188,643.2928466796875,0.0,2.78875732421875,0.7540946413763417,,0.15206696093082428,0.010000000000000002,-2225.1078491210938,0.0,99.98998260498047,0.048828125,0.01
81300,3328.68310546875,3328.6830048561096,3265.027334709806,1580.2322974205017,1748.45068359375,6993.802734375,0.0,2.45343017578125,1.4446480473782237,,0.15206673741340637,0.010000000000000002,-1926.1112976074219,0.0,99.9932861328125,0.048828125,0.0
81400,1209.46044921875,1209.4603357315063,1837.1051194969682,1134.6962852478027,74.76405334472656,299.05621337890625,0.0,145.59844970703125,0.3534608714237678,,0.15206700563430786,0.010000000000000002,-116815.638671875,0.0,98.67971801757812,0.048828125,0.0
81500,1857.1168212890625,1857.1168098449707,2098.583879356749,1501.7059888839722,355.41082763671875,1421.643310546875,0.0,-160.51174926757812,9.131677812166542,,0.15205761790275574,0.010000000000000002,127931.7265625,0.0,95.10528564453125,0.048828125,0.01
81600,1576.160400390625,1576.1603775024414,2495.055310177933,1533.5196204185486,42.6407585144043,170.5630340576172,0.0,3.431365966796875,4.0755569443585715,,0.15205737948417664,0.010000000000000002,-2679.203811645508,0.0,99.69507598876953,0.048828125,0.0
81700,5893.5185546875,5893.518635749817,6827.7799463629235,1675.6233053207397,4217.8955078125,16871.58203125,0.0,5.4920654296875,5.559103543621485,,0.15205729007720947,0.010000000000000002,-4438.920928955078,0.0,97.80532836914062,0.048828125,0.01
81800,6724.9365234375,6724.936630249023,8902.599534414412,1289.1156649589539,5435.82080078125,21743.283203125,0.0,-213.3035888671875,7.444089553921247,,0.15207768976688385,0.010000000000000002,174790.15234375,0.0,91.93976593017578,0.048828125,0.01
81900,1418.71435546875,1418.7144136428833,2210.3908627191436,1418.456642150879,0.25777173042297363,1.0310869216918945,0.0,12.126953125,6.3940218796587995,,0.15204153954982758,0.010000000000000002,-9916.431274414062,0.0,97.20352935791016,0.048828125,0.0
82000,2942.756103515625,2942.756194114685,2569.917076829611,1604.5207333564758,1338.2354736328125,5352.94189453125,0.0,-1.32489013671875,3.416045629348852,-103.61625671386719,0.1520361304283142,0.010000000000000002,1065.3256225585938,407.1734313964844,95.4675521850586,0.048828125,0.0
82100,1838.185302734375,1838.1852188110352,1512.3943656094223,829.9680528640747,1008.2171630859375,4032.86865234375,0.0,963.1181030273438,1.8198003283734705,,0.15205325186252594,0.010000000000000002,-774557.84375,0.0,87.43954467773438,0.048828125,0.01
82200,2270.63916015625,2270.639072418213,3167.857272943133,350.1184096336365,1920.5206298828125,7682.08251953125,0.0,568.9960327148438,0.6171218831153787,,0.15178419649600983,0.010000000000000002,-455730.3203125,0.0,91.04742431640625,0.048828125,0.0
82300,714.8215942382812,714.8216152191162,1008.6168871925867,714.1592082977295,0.6624066829681396,2.6496267318725586,0.0,10.336959838867188,0.3373419197591867,,0.15089383721351624,0.010000000000000002,-8281.608276367188,0.0,98.27851867675781,0.048828125,0.0
82400,510.8117980957031,510.8117923736572,619.3340613613516,489.6924638748169,21.11932945251465,84.4773178100586,0.0,620.6093444824219,0.5826537072861999,,0.1391918659210205,0.010000000000000002,-505362.265625,0.0,94.19219970703125,0.048828125,0.0
82500,6008.19921875,6008.199253559113,8947.096800806581,642.5969042778015,5365.6025390625,21462.41015625,0.0,1281.616943359375,3.0182297382677845,,0.13917620480060577,0.010000000000000002,-1048290.8125,0.0,87.02063751220703,0.048828125,0.0
82600,1022.121826171875,1022.1218490600586,819.706401498883,497.2058048248291,524.916015625,2099.6640625,0.0,1039.2288208007812,4.96537878236004,,0.13873028755187988,0.010000000000000002,-831820.734375,0.0,86.56407165527344,0.048828125,0.01
82700,2296.36376953125,2296.363767147064,2263.2679281573846,827.0615744590759,1469.30224609375,5877.208984375,0.0,-119.578857421875,0.2947048373901977,,0.1381944715976715,0.010000000000000002,96812.900390625,0.0,98.41513061523438,0.048828125,0.02
82800,4700.44970703125,4700.449510574341,7105.132699599783,469.14238262176514,4231.30712890625,16925.228515625,0.0,91.78662109375,0.2923701974801343,,0.13079261779785156,0.010000000000000002,-74688.75,0.0,98.49821472167969,0.048828125,0.01
82900,3311.8505859375,3311.8504905700684,4875.059013976816,384.86437034606934,2926.986083984375,11707.9443359375,0.0,-16.6622314453125,0.05667889058810197,,0.13052231073379517,0.010000000000000002,13396.18017578125,0.0,98.79832458496094,0.048828125,0.0
83000,1371.779296875,1371.7794160842896,1141.0989451949836,1257.4602394104004,114.31917572021484,457.2767028808594,0.0,325.2097473144531,0.1770895353217598,-103.61625671386719,0.12856309115886688,0.010000000000000002,-261928.6953125,189.8057861328125,85.5406723022461,0.048828125,0.0
83100,3166.0791015625,3166.0792026519775,4451.3102509182345,464.2075881958008,2701.87158203125,10807.486328125,0.0,69.6214599609375,0.728924603246492,,0.12807133793830872,0.010000000000000002,-55758.1767578125,0.0,99.4578628540039,0.048828125,0.0
83200,2046.91162109375,2046.91153049469,1525.0951603896583,1771.763554096222,275.1479797363281,1100.5919189453125,0.0,-330.4345703125,0.5028314957548259,,0.11664289236068726,0.010000000000000002,267966.8203125,0.0,88.87145233154297,0.048828125,0.02
83300,900.6893310546875,900.6893253326416,779.8748589992618,374.7039256095886,525.9854125976562,2103.941650390625,0.0,1715.4422607421875,13.037569870263244,,0.11664188653230667,0.010000000000000002,-1371203.125,0.0,86.46124267578125,0.048828125,0.0
83400,733.44677734375,733.4467830657959,751.1119122325007,663.5225472450256,69.92423248291016,279.6969299316406,0.0,389.3240051269531,0.6059405511341033,,0.11663889139890671,0.010000000000000002,-312544.03125,0.0,99.13533782958984,0.048828125,0.0
83500,305.330810546875,305.33083724975586,230.80667191945855,252.39630031585693,52.93453598022461,211.73814392089844,0.0,1701.4523620605469,2.4530731219604145,,0.11661490052938461,0.010000000000000002,-1389454.15625,0.0,87.56529998779297,0.048828125,0.0
83600,1843.3629150390625,1843.3628673553467,1136.9056565942783,1284.1379942893982,559.224853515625,2236.8994140625,0.0,113.822021484375,0.3797397785537686,,0.11661332100629807,0.010000000000000002,-91418.107421875,0.0,84.7792739868164,0.048828125,0.0
83700,1393.9534912109375,1393.9534702301025,1255.5007688711803,1207.8574194908142,186.09605407714844,744.3842163085938,0.0,-504.8135528564453,0.9905498304779164,,0.11563876271247864,0.010000000000000002,401518.7578125,0.0,99.03241729736328,0.048828125,0.0
83800,878.468505859375,878.4684925079346,734.4512340366332,679.8852348327637,198.583251953125,794.3330078125,0.0,-79.38716125488281,0.41581012542908596,,0.11542007327079773,0.010000000000000002,64439.27734375,0.0,98.1318588256836,0.048828125,0.01
83900,2761.513671875,2761.5136489868164,4146.159516866646,287.77337169647217,2473.740234375,9894.9609375,0.0,22.50177001953125,0.8030617851396945,,0.11539049446582794,0.010000000000000002,-18150.91748046875,0.0,97.21487426757812,0.048828125,0.01
84000,1686.6737060546875,1686.6737785339355,1749.3983713260745,1634.1150407791138,52.558738708496094,210.23495483398438,0.0,-1405.2629699707031,6.102957635855748,-103.61625671386719,0.11554230749607086,0.010000000000000002,1153105.09375,233.37603759765625,96.08802032470703,0.048828125,0.0
84100,5420.9716796875,5420.971855163574,4044.722568360297,2578.476137161255,2842.49560546875,11369.982421875,0.0,-1537.0636596679688,0.2613717454733199,,0.11348161101341248,0.010000000000000002,1238177.3125,0.0,95.67859649658203,0.048828125,0.0
84200,2859.52392578125,2859.5239906311035,2560.02734652829,1778.4792184829712,1081.0447998046875,4324.17919921875,0.0,5.31451416015625,0.3777246978924562,,0.11348160356283188,0.010000000000000002,-4337.997863769531,0.0,99.94601440429688,0.048828125,0.0
84300,2014.281982421875,2014.2818269729614,2815.1337025061775,1935.0532598495483,79.22856903076172,316.9142761230469,0.0,-47.862152099609375,0.3705911583330138,,0.11348170042037964,0.010000000000000002,38694.2431640625,0.0,99.97834014892578,0.048828125,0.0
84400,1742.021484375,1742.0213947296143,1839.8265761625862,1181.9403910636902,560.0809936523438,2240.323974609375,0.0,43.592926025390625,1.625935783390365,,0.11348551511764526,0.010000000000000002,-34875.291015625,0.0,98.84050750732422,0.048828125,0.0
84500,1192.041259765625,1192.0413570404053,1948.5736518794772,1183.2086362838745,8.832720756530762,35.33088302612305,0.0,-564.4575042724609,1.4773741327974965,,0.11348210275173187,0.010000000000000002,460085.40625,0.0,89.79145812988281,0.048828125,0.01
84600,1876.4874267578125,1876.4874820709229,2068.190785314807,1474.973222732544,401.5142517089844,1606.0570068359375,0.0,-291.9913330078125,5.040656599098295,,0.11328921467065811,0.010000000000000002,232847.36328125,0.0,96.76414489746094,0.048828125,0.01
84700,3800.828369140625,3800.828359603882,3020.9435016507095,1891.9633979797363,1908.864990234375,7635.4599609375,0.0,-10.915283203125,2.6367934152839787,,0.11328921467065811,0.010000000000000002,8781.371704101562,0.0,90.43900299072266,0.048828125,0.0
84800,2182.9736328125,2182.973406791687,2137.167068465608,1121.0580081939697,1061.9154052734375,4247.66162109375,0.0,579.4103393554688,12.743197009204584,,0.11328921467065811,0.010000000000000002,-476808.28125,0.0,99.1412353515625,0.048828125,0.0
84900,1743.5606689453125,1743.5606956481934,1401.3487614324563,1279.976806640625,463.5838928222656,1854.3355712890625,0.0,-44.28277587890625,6.652866460308616,,0.11328928172588348,0.010000000000000002,35567.18798828125,0.0,97.14195251464844,0.048828125,0.02
85000,2731.052734375,2731.052791595459,2684.503847137747,1250.2425870895386,1480.8101806640625,5923.24072265625,0.0,210.09063720703125,0.2751827334580976,-103.61625671386719,0.11328921467065811,0.010000000000000002,-169885.66796875,377.8811950683594,94.93573760986328,0.048828125,0.0
85100,2007.8863525390625,2007.8863353729248,2387.789889457523,1899.8257455825806,108.06059265136719,432.24237060546875,0.0,-114.60800170898438,0.19101670339003007,,0.15229037404060364,0.010000000000000002,93012.416015625,0.0,99.9373550415039,0.048828125,0.0
85200,3294.4541015625,3294.454116821289,3181.913171745402,1644.4806070327759,1649.9735107421875,6599.89404296875,0.0,-50.60235595703125,0.590863725943045,,0.1522901952266693,0.010000000000000002,40538.404296875,0.0,99.62406921386719,0.048828125,0.0
85300,1837.140869140625,1837.1407833099365,1788.1016832304447,778.416145324707,1058.724609375,4234.8984375,0.0,14.564727783203125,0.9848266518154267,,0.15228691697120667,0.010000000000000002,-11707.467529296875,0.0,98.10326385498047,0.048828125,0.0
85400,2911.809814453125,2911.809805870056,2049.639380422199,2070.6972222328186,841.1126098632812,3364.450439453125,0.0,-6.77020263671875,1.8665042598773727,,0.15228480100631714,0.010000000000000002,5477.1702880859375,0.0,90.13048553466797,0.048828125,0.0
85500,8398.6513671875,8398.651491641998,10834.928198331121,1707.8354992866516,6690.81591796875,26763.263671875,0.0,-222.15185546875,0.39651398947475,,0.15226735174655914,0.010000000000000002,178451.14453125,0.0,99.77702331542969,0.048828125,0.01
85600,1597.4013671875,1597.4013233184814,2263.231721330455,1473.3035764694214,124.09774017333984,496.3909606933594,0.0,-95.96661376953125,0.5896948853906099,,0.14815934002399445,0.010000000000000002,77026.97265625,0.0,99.73387145996094,0.048828125,0.0
85700,4103.18408203125,4103.18404006958,3417.7500320000554,1861.9914555549622,2241.192626953125,8964.7705078125,0.0,1.994140625,0.6744676291953058,,0.14815247058868408,0.010000000000000002,-1607.3362121582031,0.0,90.42928314208984,0.048828125,0.01
85800,1431.9619140625,1431.9620265960693,2124.8356402415043,1327.7257328033447,104.23628997802734,416.9451599121094,0.0,-15.399810791015625,0.23459944111412642,,0.14815247058868408,0.010000000000000002,12482.422119140625,0.0,99.65174102783203,0.048828125,0.02
85900,2501.9384765625,2501.938416481018,1460.7673154585036,1621.4966344833374,880.4417724609375,3521.76708984375,0.0,274.90283203125,1.681136929776241,,0.1481514871120453,0.010000000000000002,-222019.33984375,0.0,99.06320190429688,0.048828125,0.0
86000,2318.784912109375,2318.7851905822754,2214.372252576324,2129.0716681480408,189.71351623535156,758.8540649414062,0.0,0.49359130859375,1.7739109161535331,-103.61625671386719,0.1481514275074005,0.010000000000000002,-402.5758514404297,320.837890625,92.77306365966797,0.048828125,0.0
86100,11148.451171875,11148.451332092285,14665.312501620912,2079.7456274032593,9068.7060546875,36274.82421875,0.0,1.8330078125,1.6461059569859882,,0.14817799627780914,0.010000000000000002,-1499.3238983154297,0.0,92.79923248291016,0.048828125,0.02
86200,5036.66552734375,5036.665420532227,3838.532316832284,2418.2095890045166,2618.455810546875,10473.8232421875,0.0,-4.7506103515625,1.8401377700132968,,0.1481778919696808,0.010000000000000002,3766.7645263671875,0.0,93.38919830322266,0.048828125,0.01
86300,7157.0205078125,7157.020832538605,7731.065088378679,2149.275146007538,5007.74560546875,20030.982421875,0.0,81.1324462890625,0.5674903098089906,,0.14817793667316437,0.010000000000000002,-66711.884765625,0.0,99.96515655517578,0.048828125,0.01
86400,2342.53369140625,2342.533582687378,2798.1073855246245,2339.2368454933167,3.296736717224121,13.186946868896484,0.0,55.50506591796875,2.7542215768727405,,0.1481778919696808,0.010000000000000002,-44809.375,0.0,95.01175689697266,0.048828125,0.0
86500,3085.48681640625,3085.4870195388794,2555.3062365299265,2313.98108959198,771.5059204101562,3086.023681640625,0.0,-7.62994384765625,0.2602770582139335,,0.1481778919696808,0.010000000000000002,6163.663818359375,0.0,99.92569732666016,0.048828125,0.0
86600,2312.3642578125,2312.36426115036,2770.171649686399,2049.4668135643005,262.8974609375,1051.58984375,0.0,-4.3687744140625,0.2215964207152735,,0.14817795157432556,0.010000000000000002,3555.8966674804688,0.0,99.97850036621094,0.048828125,0.0
86700,2230.162841796875,2230.162794113159,1964.0323235744754,1991.0123958587646,239.150390625,956.6015625,0.0,-231.0799560546875,13.535321397585788,,0.1481778621673584,0.010000000000000002,187386.0625,0.0,98.65615844726562,0.048828125,0.0
86800,6939.412109375,6939.411827087402,7747.543717426689,2060.6679224967957,4878.744140625,19514.9765625,0.0,-62.2860107421875,19.941750788911417,,0.148177832365036,0.010000000000000002,50532.9248046875,0.0,97.84184265136719,0.048828125,0.0
86900,4981.5537109375,4981.553405761719,4536.584035779265,2184.6673517227173,2796.885986328125,11187.5439453125,0.0,20.938232421875,21.28147368656632,,0.148177832365036,0.010000000000000002,-16940.194702148438,0.0,96.84696960449219,0.048828125,0.01
87000,6508.9736328125,6508.973579406738,6753.02052376827,2236.522174358368,4272.451171875,17089.8046875,0.0,4.601806640625,1.6204326890385612,-103.61625671386719,0.148177832365036,0.010000000000000002,-3702.2059936523438,900.6119995117188,95.15575408935547,0.048828125,0.0
87100,1950.0555419921875,1950.0555219650269,2404.1879198506376,1686.2689938545227,263.7865295410156,1055.1461181640625,0.0,-59.265625,0.5983781755290211,,0.1482030153274536,0.010000000000000002,48754.869140625,0.0,98.86245727539062,0.048828125,0.0
87200,2189.744140625,2189.7441120147705,2784.6468253693342,1814.6840076446533,375.0600891113281,1500.2403564453125,0.0,-29.43304443359375,0.48596951465081684,,0.14820225536823273,0.010000000000000002,24057.38525390625,0.0,98.31829071044922,0.048828125,0.01
87300,3707.259521484375,3707.259506225586,2688.8061548663827,2762.3236360549927,944.9358520507812,3779.743408203125,0.0,-12.040283203125,2.574269897693748,,0.14820179343223572,0.010000000000000002,9831.772827148438,0.0,94.26996612548828,0.048828125,0.0
87400,2756.28564453125,2756.2856311798096,3084.0644545774703,2756.235631942749,0.04999905079603195,0.1999962031841278,1.0,5.53765869140625,0.604904191548055,,0.14820179343223572,0.010000000000000002,-4437.509582519531,0.0,95.43956756591797,0.048828125,0.03
87500,2443.550537109375,2443.550491333008,2673.443519406723,2199.3993225097656,244.1511688232422,976.6046752929688,0.0,-127.77984619140625,1.3697806085628517,,0.14820179343223572,0.010000000000000002,102692.287109375,0.0,97.22245788574219,0.048828125,0.0
87600,5990.140625,5990.140678405762,7764.728103757558,1195.7872409820557,4794.353515625,19177.4140625,0.0,-24.7679443359375,0.5836857954205226,,0.14820122718811035,0.010000000000000002,19948.89208984375,0.0,99.48406219482422,0.048828125,0.01
87700,7082.6103515625,7082.610179901123,9916.923915968866,1067.2546877861023,6015.35546875,24061.421875,0.0,9.3095703125,2.9129346654160653,,0.14822326600551605,0.010000000000000002,-7598.518859863281,0.0,97.29542541503906,0.048828125,0.01
87800,2916.52783203125,2916.5279273986816,3926.5571039917986,513.1693458557129,2403.358642578125,9613.4345703125,0.0,-39.96966552734375,0.46889704543666766,,0.14556263387203217,0.010000000000000002,32721.25439453125,0.0,89.75232696533203,0.048828125,0.01
87900,2803.4375,2803.437530517578,2146.509000484815,2565.8804688453674,237.55706787109375,950.228271484375,0.0,-257.02056884765625,1.8912764158046087,,0.1454542577266693,0.010000000000000002,207100.640625,0.0,89.9376220703125,0.048828125,0.0
88000,4591.5673828125,4591.567451477051,3326.4930835566356,2411.4881839752197,2180.079345703125,8720.3173828125,0.0,-6.2132568359375,0.5412812252376127,-103.61625671386719,0.14545424282550812,0.010000000000000002,4984.6591796875,635.3106689453125,92.5060043334961,0.048828125,0.01
88100,4473.388671875,4473.388729095459,3724.228193046753,2110.091701030731,2363.297119140625,9453.1884765625,0.0,-94.1959228515625,0.07213301993197381,,0.14547637104988098,0.010000000000000002,77000.626953125,0.0,99.94380950927734,0.048828125,0.0
88200,7800.283203125,7800.283243179321,9681.807003331629,1854.0288829803467,5946.25439453125,23785.017578125,0.0,-305.3175048828125,0.8550688884684109,,0.1454761028289795,0.010000000000000002,243820.5859375,0.0,96.005615234375,0.048828125,0.0
88300,3596.3876953125,3596.387647628784,3135.3860612857725,2185.2659730911255,1411.1217041015625,5644.48681640625,0.0,-14.58306884765625,0.508947142866279,,0.14547531306743622,0.010000000000000002,11637.811767578125,0.0,99.9796371459961,0.048828125,0.0
88400,2460.384033203125,2460.384101867676,3107.445927588724,2458.0280961990356,2.3560054302215576,9.42402172088623,0.0,-0.22802734375,4.154561284111021,,0.14547531306743622,0.010000000000000002,211.57150268554688,0.0,91.52748107910156,0.048828125,0.01
88500,2335.354736328125,2335.354742050171,3138.784831066115,2326.567274093628,8.787467956542969,35.149871826171875,0.0,1.06005859375,0.10033734165519899,,0.1454753279685974,0.010000000000000002,-852.5620574951172,0.0,99.97095489501953,0.048828125,0.0
88600,2481.9482421875,2481.94832611084,3191.060334401341,2479.8181200027466,2.1302056312561035,8.520822525024414,0.0,-160.47625732421875,10.64241786782923,,0.14547531306743622,0.010000000000000002,130184.83984375,0.0,99.43232727050781,0.048828125,0.02
88700,3628.6923828125,3628.692440032959,2939.171558384471,2725.336310863495,903.3561401367188,3613.424560546875,0.0,0.365966796875,0.8636471417429843,,0.14547531306743622,0.010000000000000002,-291.8179111480713,0.0,93.64946746826172,0.048828125,0.0
88800,7877.1962890625,7877.196135520935,7068.071434687312,3121.9588985443115,4755.2373046875,19020.94921875,0.0,0.6910400390625,1.4696429105252768,,0.14547531306743622,0.010000000000000002,-553.8514404296875,0.0,95.0294189453125,0.048828125,0.0
88900,4950.5224609375,4950.5228099823,3325.1804374363287,3016.330033302307,1934.1927490234375,7736.77099609375,0.0,4.4852294921875,2.9705412906503645,,0.14547531306743622,0.010000000000000002,-3628.3921508789062,0.0,95.52993774414062,0.048828125,0.01
89000,3325.15380859375,3325.1538581848145,2591.211004251513,2540.4277744293213,784.72607421875,3138.904296875,0.0,-25.75909423828125,2.1336956038619905,-103.61625671386719,0.14546091854572296,0.010000000000000002,21002.59228515625,460.0837707519531,93.45742797851562,0.048828125,0.0
89100,3040.13427734375,3040.1341705322266,2641.5921627867665,2339.3899087905884,700.7442626953125,2802.97705078125,0.0,-12.00225830078125,22.523906219516267,,0.1454809457063675,0.010000000000000002,9646.63525390625,0.0,97.46222686767578,0.048828125,0.0
89200,2449.354248046875,2449.3543243408203,2954.140992432791,2317.77863073349,131.57569885253906,526.3027954101562,0.0,11.40533447265625,19.41898162460481,,0.1454809457063675,0.010000000000000002,-9243.942344665527,0.0,95.18330383300781,0.048828125,0.0
89300,6166.7294921875,6166.729248046875,5551.053432860931,2515.2308683395386,3651.498291015625,14605.9931640625,0.0,130.159423828125,4.261563746695585,,0.1454809457063675,0.010000000000000002,-105482.224609375,0.0,89.64450073242188,0.048828125,0.0
89400,4469.1181640625,4469.118072509766,4036.2794998365976,2300.913640975952,2168.204345703125,8672.8173828125,0.0,8.99853515625,0.2923922142907438,,0.1454809457063675,0.010000000000000002,-7433.3720703125,0.0,99.9821548461914,0.048828125,0.0
89500,3394.99658203125,3394.9966716766357,3426.2597159392335,2131.704291343689,1263.2923583984375,5053.16943359375,0.0,0.82830810546875,0.7244349961330114,,0.14548100531101227,0.010000000000000002,-686.1231155395508,0.0,99.99153900146484,0.048828125,0.0
89600,2079.06103515625,2079.0612773895264,3380.833861848539,2063.6266946792603,15.434582710266113,61.73833084106445,0.0,15.5599365234375,1.2868640706421264,,0.14548105001449585,0.010000000000000002,-12417.197021484375,0.0,99.4899673461914,0.048828125,0.0
89700,2759.231689453125,2759.2316694259644,2994.460527363811,2208.3645091056824,550.8671875,2203.46875,0.0,2.24346923828125,2.654164092003643,,0.14548088610172272,0.010000000000000002,-1832.3022575378418,0.0,96.0754623413086,0.048828125,0.01
89800,5885.630859375,5885.631019592285,5817.849097960807,2255.7662501335144,3629.86474609375,14519.458984375,0.0,-55.41064453125,2.275427769697486,,0.1434423178434372,0.010000000000000002,44107.7822265625,0.0,95.61133575439453,0.048828125,0.02
89900,3971.0283203125,3971.028518676758,3372.235772453535,2239.6859259605408,1731.3426513671875,6925.37060546875,0.0,-66.98040771484375,3.583439118176284,,0.14344225823879242,0.010000000000000002,53883.0751953125,0.0,94.88983154296875,0.048828125,0.0
